condition_id,family,level,alpha_scale,beta_scale,sigma_scale,r,dose,node,metric,reduction_percent,ci95_low,ci95_high,paired_replicates
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p100_RelB,auc,8.623679862481747,7.769990801413378,9.48809931932278,200
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p100_RelB,final,8.680953138373004,7.818247015869577,9.587091134622549,200
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p50_p65,auc,45.61461466816513,44.16713977312852,47.19255243382034,200
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p50_p65,final,45.75400041363501,44.27839440193979,47.136243279877874,200
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p52,auc,5.293787201628108,4.56565956386445,6.113693742759317,200
sigma_0p00,sigma,0.0,1.0,1.0,0.0,0.75,100.0,p52,final,5.315256094576826,4.611505202786608,6.066974920013526,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,BAFF,auc,3.0766378004614237,2.5782712608220963,3.6114862377608614,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,BAFF,final,3.0239482311058663,2.521868218980052,3.566656717823057,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,BAFFR,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,BAFFR,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Btx,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Btx,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,CD40,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,CD40,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IKKa_noncanonical,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IKKa_noncanonical,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IL1R,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IL1R,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IkBa_release_signal,auc,28.56043885909665,26.748422119863438,30.47650888220378,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,IkBa_release_signal,final,28.57512503013725,26.63318959489696,30.446650587738237,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,LTB,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,LTB,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,NEMO_IKKa_IKKb,auc,14.194275675701618,13.045879835745254,15.347285403129298,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,NEMO_IKKa_IKKb,final,14.186743864392037,13.031135319243395,15.319655797111112,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,NIK,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,NIK,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Phenotype_canonical,auc,14.241249637693654,12.767051497658722,15.741427257821206,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Phenotype_canonical,final,13.501262474602537,12.10128330491531,15.11427918599489,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Phenotype_noncanonical,auc,1.5458425912274198,1.2426999587322185,1.9190868038959585,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,Phenotype_noncanonical,final,1.4860064152755537,1.1609121229722041,1.8437035826881158,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TAK1_TAB,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TAK1_TAB,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TNFR,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TNFR,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TNFa,auc,20.190127906293043,18.56845496164398,22.06369897409396,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TNFa,final,20.06377219000377,18.298469420764494,21.929108294065326,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF2_3,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF2_3,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF2_5,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF2_5,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF6,auc,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,TRAF6,final,0.0,0.0,0.0,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p100,auc,30.39575556699302,28.32182808115927,32.66192662604762,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p100,final,30.532413475199384,28.397380941548416,32.7988083143756,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p100_RelB,auc,8.629687907358319,7.807274374800152,9.552008476382804,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p100_RelB,final,8.674833626490663,7.74826881024079,9.585839744770023,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p50_p65,auc,45.634252850593015,44.12398651149122,47.19707328895186,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p50_p65,final,45.932891466793194,44.47844167146748,47.44470920545266,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p52,auc,5.319340290340735,4.594661595421794,6.173053656121826,200
sigma_10p00,sigma,10.0,1.0,1.0,10.0,0.75,100.0,p52,final,5.226581170622868,4.5068269284152835,6.014186924615161,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,BAFF,auc,3.141237028929589,2.648816364085698,3.699700831231899,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,BAFF,final,3.035981873186122,2.4721651998153864,3.6393363007346906,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,BAFFR,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,BAFFR,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Btx,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Btx,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,CD40,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,CD40,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IKKa_noncanonical,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IKKa_noncanonical,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IL1R,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IL1R,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IkBa_release_signal,auc,28.609554144048467,26.843873281151026,30.416235380089805,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,IkBa_release_signal,final,28.380349948085716,26.3702711464546,30.544459058888098,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,LTB,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,LTB,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,NEMO_IKKa_IKKb,auc,14.229183501139875,13.03315582036289,15.434557680477614,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,NEMO_IKKa_IKKb,final,14.124348549042509,12.951227344767517,15.285574858406868,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,NIK,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,NIK,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Phenotype_canonical,auc,14.320540371365798,12.863803670244812,15.911823110693051,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Phenotype_canonical,final,13.415558293644281,11.516288832462177,15.36560768242871,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Phenotype_noncanonical,auc,1.5915658249592735,1.2740012495493387,1.950275822851198,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,Phenotype_noncanonical,final,1.518238743841993,1.1555231661355099,1.9075499836254122,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TAK1_TAB,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TAK1_TAB,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TNFR,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TNFR,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TNFa,auc,20.270704515140757,18.56736209024934,22.091088367924115,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TNFa,final,19.966435339431143,17.989531374097048,22.10209775056799,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF2_3,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF2_3,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF2_5,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF2_5,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF6,auc,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,TRAF6,final,0.0,0.0,0.0,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p100,auc,30.432929358255024,28.363644087774453,32.65028103391224,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p100,final,30.871436162671408,28.604632636236722,33.42760770902948,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p100_RelB,auc,8.641071208256957,7.793037066592259,9.57412447275629,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p100_RelB,final,8.6843205303886,7.765616369907472,9.69585610771225,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p50_p65,auc,45.71477384029785,44.224848639706394,47.226145775813585,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p50_p65,final,46.24487887190705,44.54426341123086,47.930160534981226,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p52,auc,5.420627557791324,4.684738933842519,6.257607333845053,200
sigma_30p00,sigma,30.0,1.0,1.0,30.0,0.75,100.0,p52,final,5.11057049596536,4.408348545240795,5.83209569037386,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,BAFF,auc,3.5017996416503827,2.974036675118872,4.139267712401952,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,BAFF,final,3.0368052938420376,2.3120931565538503,3.895038990509338,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,BAFFR,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,BAFFR,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Btx,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Btx,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,CD40,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,CD40,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IKKa_noncanonical,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IKKa_noncanonical,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IL1R,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IL1R,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IkBa_release_signal,auc,28.934200768851724,27.028108376108968,30.847101138679502,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,IkBa_release_signal,final,28.083903121340047,25.700934918270487,30.65274128584819,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,LTB,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,LTB,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,NEMO_IKKa_IKKb,auc,14.363377862287575,13.113865609602874,15.557681317749081,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,NEMO_IKKa_IKKb,final,14.142147364756518,12.854955378428132,15.48183176327574,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,NIK,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,NIK,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Phenotype_canonical,auc,14.38293005772211,12.796234908921779,16.157620155991218,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Phenotype_canonical,final,14.008358943409338,11.0708560985491,17.478932426083063,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Phenotype_noncanonical,auc,1.8398829521825033,1.4729356700038272,2.264368281487687,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,Phenotype_noncanonical,final,1.829318832277882,1.2374562947175334,2.5073266511665633,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TAK1_TAB,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TAK1_TAB,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TNFR,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TNFR,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TNFa,auc,20.774992338515275,18.95020758284606,22.784243938536367,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TNFa,final,19.788272806693453,16.827640519179695,23.036863868509258,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF2_3,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF2_3,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF2_5,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF2_5,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF6,auc,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,TRAF6,final,0.0,0.0,0.0,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p100,auc,30.515655679287555,28.558635290867347,32.72937561690047,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p100,final,31.528655907780625,28.563599590258715,34.89231931415377,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p100_RelB,auc,8.736146327463423,7.895828371253617,9.612528825218263,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p100_RelB,final,8.775890747938531,7.627577269483682,10.050080041241825,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p50_p65,auc,46.051893869684946,44.56746738011128,47.581309431058756,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p50_p65,final,46.32399495808098,43.9468548858168,48.70218988639673,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p52,auc,5.817108209287214,5.138191738833029,6.621697173595956,200
sigma_70p00,sigma,70.0,1.0,1.0,70.0,0.75,100.0,p52,final,5.277301608490448,4.404592163562498,6.251927163240556,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,BAFF,auc,2.9130616911656415,2.4438891408726375,3.436422865422734,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,BAFF,final,2.887127673238954,2.4378900880460015,3.397360146615323,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,BAFFR,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,BAFFR,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Btx,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Btx,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,CD40,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,CD40,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IKKa_noncanonical,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IKKa_noncanonical,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IL1R,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IL1R,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IkBa_release_signal,auc,28.604913623813033,26.734255225277977,30.497545065252012,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,IkBa_release_signal,final,28.7166308745331,26.89590532347411,30.664043567597453,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,LTB,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,LTB,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,NEMO_IKKa_IKKb,auc,14.232992248738874,13.029598285077064,15.435648644961493,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,NEMO_IKKa_IKKb,final,14.281287660334508,13.092150589969094,15.51992006153453,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,NIK,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,NIK,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Phenotype_canonical,auc,13.14239034804956,11.835895820202905,14.557164026014211,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Phenotype_canonical,final,12.605012702898478,11.343725204498453,14.13249697459104,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Phenotype_noncanonical,auc,1.5074328839680629,1.2187294951635386,1.859161640264304,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,Phenotype_noncanonical,final,1.4430655572081563,1.1382495761062734,1.806016092342898,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TAK1_TAB,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TAK1_TAB,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TNFR,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TNFR,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TNFa,auc,18.43687079447751,16.849602905125508,20.071281066095732,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TNFa,final,18.292596087134207,16.74623004870736,20.01633484543411,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF2_3,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF2_3,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF2_5,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF2_5,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF6,auc,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,TRAF6,final,0.0,0.0,0.0,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p100,auc,27.44388884145814,25.61343200745305,29.50717653183638,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p100,final,27.482576460747808,25.543681010537092,29.627999887310477,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p100_RelB,auc,7.920430776471433,7.114363512605567,8.781575535417735,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p100_RelB,final,7.97172473756711,7.220353041517046,8.795447076912069,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p50_p65,auc,40.51995715472218,39.028090015284306,42.17847706847599,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p50_p65,final,40.648672954078116,39.16381816862401,42.17824180501392,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p52,auc,4.970795530400007,4.306711966052396,5.751698948571432,200
r_0p500,r,0.5,1.0,1.0,1.0,0.5,100.0,p52,final,4.981393777400756,4.291401973496237,5.717697894980172,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,BAFF,auc,2.980621352624424,2.500065234332442,3.5370286968292395,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,BAFF,final,2.953306158848523,2.484942445500525,3.4749548529925383,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,BAFFR,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,BAFFR,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Btx,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Btx,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,CD40,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,CD40,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IKKa_noncanonical,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IKKa_noncanonical,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IL1R,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IL1R,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IkBa_release_signal,auc,28.587216459374577,26.73183670271142,30.489631606935944,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,IkBa_release_signal,final,28.69881803504085,26.790557088628304,30.635278279817392,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,LTB,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,LTB,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,NEMO_IKKa_IKKb,auc,14.21165404161041,13.017835424548947,15.367351504937409,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,NEMO_IKKa_IKKb,final,14.259712981387684,13.063825257043035,15.423280943536378,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,NIK,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,NIK,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Phenotype_canonical,auc,13.62536133814386,12.287017018160666,15.18699219451022,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Phenotype_canonical,final,13.069726409758452,11.737833766144075,14.576842814040672,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Phenotype_noncanonical,auc,1.5248479743856014,1.216923177099642,1.8617752258443718,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,Phenotype_noncanonical,final,1.458591005300247,1.167048183623196,1.8124385052467284,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TAK1_TAB,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TAK1_TAB,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TNFR,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TNFR,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TNFa,auc,19.212703483228943,17.600360554738405,20.969895282154788,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TNFa,final,19.066093924606175,17.431472102488204,20.859147511652488,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF2_3,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF2_3,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF2_5,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF2_5,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF6,auc,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,TRAF6,final,0.0,0.0,0.0,200
r_0p625,r,0.625,1.0,1.0,1.0,0.625,100.0,p100,auc,28.746262745354745,26.766635609779822,31.003255558561925,200
