condition_id,family,level,dose,node,metric,value,baseline_value,relative_change_percent
beta_1p50,beta,1.5,100.0,TNFR,final_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,TNFR,auc_mean,500.0,500.0,0.0
beta_1p50,beta,1.5,100.0,TNFR,auc_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,IL1R,final_mean,1.0,1.0,0.0
beta_1p50,beta,1.5,100.0,IL1R,final_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,IL1R,auc_mean,500.0,500.0,0.0
beta_1p50,beta,1.5,100.0,IL1R,auc_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,CD40,final_mean,1.0,1.0,0.0
beta_1p50,beta,1.5,100.0,CD40,final_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,CD40,auc_mean,500.0,500.0,0.0
beta_1p50,beta,1.5,100.0,CD40,auc_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,LTB,final_mean,1.0,1.0,0.0
beta_1p50,beta,1.5,100.0,LTB,final_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,LTB,auc_mean,500.0,500.0,0.0
beta_1p50,beta,1.5,100.0,LTB,auc_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,BAFFR,final_mean,1.0,1.0,0.0
beta_1p50,beta,1.5,100.0,BAFFR,final_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,BAFFR,auc_mean,500.0,500.0,0.0
beta_1p50,beta,1.5,100.0,BAFFR,auc_cv,0.0,0.0,
beta_1p50,beta,1.5,100.0,TRAF2_5,final_mean,0.3710301767125,0.45354472925000006,-18.193255750970682
beta_1p50,beta,1.5,100.0,TRAF2_5,final_cv,0.5039555768141822,0.4465662807070007,12.85123812221629
beta_1p50,beta,1.5,100.0,TRAF2_5,auc_mean,184.99477605,226.008547725,-18.147000229789644
beta_1p50,beta,1.5,100.0,TRAF2_5,auc_cv,0.5032895459500485,0.446127209797532,12.81301272308828
beta_1p50,beta,1.5,100.0,TRAF6,final_mean,0.5140471887875,0.6050789359125,-15.044606864014842
beta_1p50,beta,1.5,100.0,TRAF6,final_cv,0.29189457471849173,0.23155068880950605,26.06076717769121
beta_1p50,beta,1.5,100.0,TRAF6,auc_mean,256.4177376,301.7256551625,-15.016262882285758
beta_1p50,beta,1.5,100.0,TRAF6,auc_cv,0.291339969067485,0.23107859664657457,26.078301190775257
beta_1p50,beta,1.5,100.0,TRAF2_3,final_mean,0.562550321825,0.6554709238374999,-14.17615925180783
beta_1p50,beta,1.5,100.0,TRAF2_3,final_cv,0.16666270889677234,0.12986558404176507,28.334777937142476
beta_1p50,beta,1.5,100.0,TRAF2_3,auc_mean,280.72202888749996,326.9804543875,-14.14715310327994
beta_1p50,beta,1.5,100.0,TRAF2_3,auc_cv,0.1664660928029068,0.12971733959689466,28.3298696382545
beta_1p50,beta,1.5,100.0,Btx,final_mean,0.3206322692125,0.42844145226249997,-25.16310746326824
beta_1p50,beta,1.5,100.0,Btx,final_cv,0.5044672742548455,0.41174234038510404,22.520135719589952
beta_1p50,beta,1.5,100.0,Btx,auc_mean,159.37367051249998,212.8153785,-25.111769818598905
beta_1p50,beta,1.5,100.0,Btx,auc_cv,0.5037463958653831,0.4115036525805379,22.41602053988858
beta_1p50,beta,1.5,100.0,TAK1_TAB,final_mean,0.3609828424125,0.48357264210000006,-25.35085507631947
beta_1p50,beta,1.5,100.0,TAK1_TAB,final_cv,0.3944164253988344,0.3085619675616627,27.8240570332164
beta_1p50,beta,1.5,100.0,TAK1_TAB,auc_mean,179.6141438875,240.4689862,-25.306732179544568
beta_1p50,beta,1.5,100.0,TAK1_TAB,auc_cv,0.39356409063490894,0.3081772312965922,27.707062906324765
beta_1p50,beta,1.5,100.0,NEMO_IKKa_IKKb,final_mean,0.2614792861875,0.3990133946,-34.46854423280056
beta_1p50,beta,1.5,100.0,NEMO_IKKa_IKKb,final_cv,0.32720479634603084,0.26797761876101767,22.101538874346048
beta_1p50,beta,1.5,100.0,NEMO_IKKa_IKKb,auc_mean,129.8486561375,198.00618056250002,-34.42191765498265
beta_1p50,beta,1.5,100.0,NEMO_IKKa_IKKb,auc_cv,0.32705106481604795,0.26798875718071297,22.039099049034917
beta_1p50,beta,1.5,100.0,IkBa_release_signal,final_mean,0.12631894354625,0.23551007488749998,-46.363677389771595
beta_1p50,beta,1.5,100.0,IkBa_release_signal,final_cv,0.4677581263119353,0.4137182543444197,13.061998449439338
beta_1p50,beta,1.5,100.0,IkBa_release_signal,auc_mean,62.666885441249995,116.70437287375,-46.302881461826104
beta_1p50,beta,1.5,100.0,IkBa_release_signal,auc_cv,0.46900796231057035,0.4148273850750491,13.060993363714179
beta_1p50,beta,1.5,100.0,p50_p65,final_mean,0.069182547215,0.1612292729125,-57.0905791701078
beta_1p50,beta,1.5,100.0,p50_p65,final_cv,0.5820717913580334,0.5025243047048943,15.829579964267237
beta_1p50,beta,1.5,100.0,p50_p65,auc_mean,34.21879380625,79.603306225,-57.013351041563475
beta_1p50,beta,1.5,100.0,p50_p65,auc_cv,0.5823057228929196,0.503076246940054,15.748999567118593
beta_1p50,beta,1.5,100.0,TNFa,final_mean,0.2618222093625,0.49557346278750003,-47.16783100333838
beta_1p50,beta,1.5,100.0,TNFa,final_cv,0.6392683313751488,0.4604643961519166,38.8312183781178
beta_1p50,beta,1.5,100.0,TNFa,auc_mean,127.37701615,241.0054182875,-47.147654581753216
beta_1p50,beta,1.5,100.0,TNFa,auc_cv,0.6421079595292004,0.4651035056209641,38.05700274649961
beta_1p50,beta,1.5,100.0,p100,final_mean,0.07030095271125,0.17996233625,-60.93574123554978
beta_1p50,beta,1.5,100.0,p100,final_cv,1.0907780164932621,0.8282011089869484,31.70448634480778
beta_1p50,beta,1.5,100.0,p100,auc_mean,34.603039496250005,88.419129645,-60.86475897785908
beta_1p50,beta,1.5,100.0,p100,auc_cv,1.087912272731065,0.8270143044922765,31.5469716571541
beta_1p50,beta,1.5,100.0,Phenotype_canonical,final_mean,0.432771194675,0.6809200242375,-36.443168173880494
beta_1p50,beta,1.5,100.0,Phenotype_canonical,final_cv,0.47703986620194283,0.30785838076115096,54.95432186140474
beta_1p50,beta,1.5,100.0,Phenotype_canonical,auc_mean,206.99474195,327.4420264625,-36.78430829840168
beta_1p50,beta,1.5,100.0,Phenotype_canonical,auc_cv,0.487050017664051,0.318699679593397,52.82413157284578
beta_1p50,beta,1.5,100.0,NIK,final_mean,0.3016038054625,0.405432408025,-25.609349550590853
beta_1p50,beta,1.5,100.0,NIK,final_cv,0.5524375130645796,0.4611943646466652,19.78409872545135
beta_1p50,beta,1.5,100.0,NIK,auc_mean,149.9219168125,201.39707196249998,-25.559038494653297
beta_1p50,beta,1.5,100.0,NIK,auc_cv,0.5523273833953718,0.46139699952031393,19.707623580039012
beta_1p50,beta,1.5,100.0,IKKa_noncanonical,final_mean,0.194307543625,0.308058851475,-36.925187283323794
beta_1p50,beta,1.5,100.0,IKKa_noncanonical,final_cv,0.6803867005353573,0.5533634273191441,22.95476479744918
beta_1p50,beta,1.5,100.0,IKKa_noncanonical,auc_mean,96.2662165175,152.427095275,-36.8444197248382
beta_1p50,beta,1.5,100.0,IKKa_noncanonical,auc_cv,0.6791486476022662,0.5533716766847852,22.729202851689667
beta_1p50,beta,1.5,100.0,p100_RelB,final_mean,0.17177048661250002,0.3464450408625,-50.41912385731804
beta_1p50,beta,1.5,100.0,p100_RelB,final_cv,0.5517982919733979,0.39036222097858625,41.35545458013659
beta_1p50,beta,1.5,100.0,p100_RelB,auc_mean,84.76314518625,170.6254149875,-50.32208701589986
beta_1p50,beta,1.5,100.0,p100_RelB,auc_cv,0.5509992327592029,0.3912215719167215,40.84070826147923
beta_1p50,beta,1.5,100.0,p52,final_mean,0.137457628775,0.290046485075,-52.60841422041149
beta_1p50,beta,1.5,100.0,p52,final_cv,0.8351745422837995,0.5979400051319554,39.67530774253687
beta_1p50,beta,1.5,100.0,p52,auc_mean,67.45735368875,142.162120975,-52.54899601518132
beta_1p50,beta,1.5,100.0,p52,auc_cv,0.8343019229745439,0.5979599161582119,39.524724054212214
beta_1p50,beta,1.5,100.0,BAFF,final_mean,0.41096326699999997,0.643102565675,-36.09677694744489
beta_1p50,beta,1.5,100.0,BAFF,final_cv,0.45134649913629,0.3064279010310604,47.29288606475175
beta_1p50,beta,1.5,100.0,BAFF,auc_mean,199.9959114375,313.0692518875,-36.11767676585254
beta_1p50,beta,1.5,100.0,BAFF,auc_cv,0.4569586439556118,0.31315418524264804,45.921295479904465
beta_1p50,beta,1.5,100.0,Phenotype_noncanonical,final_mean,0.5284513115625,0.7610278082124999,-30.560840765631802
beta_1p50,beta,1.5,100.0,Phenotype_noncanonical,final_cv,0.3816530612384146,0.23502816126521392,62.38609840790272
beta_1p50,beta,1.5,100.0,Phenotype_noncanonical,auc_mean,253.1474124625,366.563082575,-30.94028708941108
beta_1p50,beta,1.5,100.0,Phenotype_noncanonical,auc_cv,0.3910171563461262,0.24648253078068932,58.638892219927044
sigma_0p00,sigma,0.0,0.0,TNFR,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,0.0,TNFR,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,TNFR,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,0.0,TNFR,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,IL1R,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,0.0,IL1R,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,IL1R,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,0.0,IL1R,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,CD40,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,0.0,CD40,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,CD40,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,0.0,CD40,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,LTB,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,0.0,LTB,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,LTB,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,0.0,LTB,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,BAFFR,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,0.0,BAFFR,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,BAFFR,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,0.0,BAFFR,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,0.0,TRAF2_5,final_mean,0.4535961863625,0.45354472925000006,0.011345543048202344
sigma_0p00,sigma,0.0,0.0,TRAF2_5,final_cv,0.44620972708006545,0.4465662807070007,-0.0798433832421841
sigma_0p00,sigma,0.0,0.0,TRAF2_5,auc_mean,226.000875175,226.008547725,-0.0033948052306942422
sigma_0p00,sigma,0.0,0.0,TRAF2_5,auc_cv,0.4461544834233891,0.446127209797532,0.006113419055853164
sigma_0p00,sigma,0.0,0.0,TRAF6,final_mean,0.6050454603875,0.6050789359125,-0.00553242279860422
sigma_0p00,sigma,0.0,0.0,TRAF6,final_cv,0.23144583509214642,0.23155068880950605,-0.045283267304763175
sigma_0p00,sigma,0.0,0.0,TRAF6,auc_mean,301.72140372499996,301.7256551625,-0.0014090407717382014
sigma_0p00,sigma,0.0,0.0,TRAF6,auc_cv,0.23108950380720306,0.23107859664657457,0.004720108563405212
sigma_0p00,sigma,0.0,0.0,TRAF2_3,final_mean,0.6555112779125,0.6554709238374999,0.0061565011554964855
sigma_0p00,sigma,0.0,0.0,TRAF2_3,final_cv,0.12984946210209206,0.12986558404176507,-0.012414328085441628
sigma_0p00,sigma,0.0,0.0,TRAF2_3,auc_mean,326.984469125,326.9804543875,0.001227821860938505
sigma_0p00,sigma,0.0,0.0,TRAF2_3,auc_cv,0.12970564573023685,0.12971733959689466,-0.009014883202318469
sigma_0p00,sigma,0.0,0.0,Btx,final_mean,0.4282463866875,0.42844145226249997,-0.04552910881285843
sigma_0p00,sigma,0.0,0.0,Btx,final_cv,0.411771608375077,0.41174234038510404,0.007108326519333907
sigma_0p00,sigma,0.0,0.0,Btx,auc_mean,212.82788953750003,212.8153785,0.005878822098392966
sigma_0p00,sigma,0.0,0.0,Btx,auc_cv,0.4114667526477576,0.4115036525805379,-0.008967097266054935
sigma_0p00,sigma,0.0,0.0,TAK1_TAB,final_mean,0.483513248625,0.48357264210000006,-0.012282223978210549
sigma_0p00,sigma,0.0,0.0,TAK1_TAB,final_cv,0.30853313614613925,0.3085619675616627,-0.00934380077729502
sigma_0p00,sigma,0.0,0.0,TAK1_TAB,auc_mean,240.4622654625,240.4689862,-0.002794845857756467
sigma_0p00,sigma,0.0,0.0,TAK1_TAB,auc_cv,0.30816721535055996,0.3081772312965922,-0.0032500603597718225
sigma_0p00,sigma,0.0,0.0,NEMO_IKKa_IKKb,final_mean,0.46501487585,0.4652436550375,-0.04917405858689827
sigma_0p00,sigma,0.0,0.0,NEMO_IKKa_IKKb,final_cv,0.3221735603969394,0.32249126155697594,-0.09851465695619455
sigma_0p00,sigma,0.0,0.0,NEMO_IKKa_IKKb,auc_mean,230.7458283,230.74366955000002,0.0009355619611017829
sigma_0p00,sigma,0.0,0.0,NEMO_IKKa_IKKb,auc_cv,0.3219799575104623,0.32194273715021626,0.01156117406950763
sigma_0p00,sigma,0.0,0.0,IkBa_release_signal,final_mean,0.330434269525,0.33021212587500004,0.06727301410005548
sigma_0p00,sigma,0.0,0.0,IkBa_release_signal,final_cv,0.4353152994834405,0.434761252973225,0.12743695681860512
sigma_0p00,sigma,0.0,0.0,IkBa_release_signal,auc_mean,163.3888121375,163.377556675,0.00688923419414067
sigma_0p00,sigma,0.0,0.0,IkBa_release_signal,auc_cv,0.43538026127840695,0.4353969800324452,-0.0038398874601774935
sigma_0p00,sigma,0.0,0.0,p50_p65,final_mean,0.2970423316375,0.2973161333125,-0.09209109238355051
sigma_0p00,sigma,0.0,0.0,p50_p65,final_cv,0.4307934153738027,0.4313607869261006,-0.13153062807145233
sigma_0p00,sigma,0.0,0.0,p50_p65,auc_mean,146.3700824375,146.372372775,-0.0015647334647761468
sigma_0p00,sigma,0.0,0.0,p50_p65,auc_cv,0.43203238264780774,0.431985906518163,0.01075871433384723
sigma_0p00,sigma,0.0,0.0,TNFa,final_mean,0.6201865519375,0.6196866580375,0.08066881762198719
sigma_0p00,sigma,0.0,0.0,TNFa,final_cv,0.3317661906210798,0.3331276459151579,-0.4086887746401091
sigma_0p00,sigma,0.0,0.0,TNFa,auc_mean,301.9272882375,301.9203035875,0.002313408511134263
sigma_0p00,sigma,0.0,0.0,TNFa,auc_cv,0.3381850850977964,0.33825294170185494,-0.02006090581715414
sigma_0p00,sigma,0.0,0.0,p100,final_mean,0.258644293375,0.25862056725000004,0.00917410600875801
sigma_0p00,sigma,0.0,0.0,p100,final_cv,0.6614507708307298,0.6613039798447459,0.022197202868556865
sigma_0p00,sigma,0.0,0.0,p100,auc_mean,126.9602055375,126.96675095,-0.00515521776451866
sigma_0p00,sigma,0.0,0.0,p100,auc_cv,0.6619400468841208,0.661837540040465,0.015488218400161458
sigma_0p00,sigma,0.0,0.0,Phenotype_canonical,final_mean,0.7882574299124999,0.7884652180875,-0.026353499207498743
sigma_0p00,sigma,0.0,0.0,Phenotype_canonical,final_cv,0.21216491704250057,0.212434078106337,-0.12670333603523876
sigma_0p00,sigma,0.0,0.0,Phenotype_canonical,auc_mean,381.7116589625,381.70516738749996,0.001700677788685212
sigma_0p00,sigma,0.0,0.0,Phenotype_canonical,auc_cv,0.22134032017288977,0.22146898062916354,-0.058094120408314076
sigma_0p00,sigma,0.0,0.0,NIK,final_mean,0.4051511885625,0.405432408025,-0.06936284740284293
sigma_0p00,sigma,0.0,0.0,NIK,final_cv,0.46152415318312734,0.4611943646466652,0.07150749483133545
sigma_0p00,sigma,0.0,0.0,NIK,auc_mean,201.3922162,201.39707196249998,-0.002411039273142457
sigma_0p00,sigma,0.0,0.0,NIK,auc_cv,0.46135883482767526,0.46139699952031393,-0.00827155197765661
sigma_0p00,sigma,0.0,0.0,IKKa_noncanonical,final_mean,0.3079717105,0.308058851475,-0.028287119354886148
sigma_0p00,sigma,0.0,0.0,IKKa_noncanonical,final_cv,0.5538511786135811,0.5533634273191441,0.08814303048541028
sigma_0p00,sigma,0.0,0.0,IKKa_noncanonical,auc_mean,152.4319458375,152.427095275,0.003182218024466721
sigma_0p00,sigma,0.0,0.0,IKKa_noncanonical,auc_cv,0.5534029287721622,0.5533716766847852,0.005647576248257735
sigma_0p00,sigma,0.0,0.0,p100_RelB,final_mean,0.3794034799375,0.3793751871125,0.007457742614991325
sigma_0p00,sigma,0.0,0.0,p100_RelB,final_cv,0.3513627264720082,0.3517098654598227,-0.09870038401129655
sigma_0p00,sigma,0.0,0.0,p100_RelB,auc_mean,186.7210619625,186.72962554999998,-0.0045860893657212465
sigma_0p00,sigma,0.0,0.0,p100_RelB,auc_cv,0.35265414726908956,0.3526241530516158,0.008506001989427858
sigma_0p00,sigma,0.0,0.0,p52,final_mean,0.3060762412,0.3062981677875,-0.07245442867095386
sigma_0p00,sigma,0.0,0.0,p52,final_cv,0.5723782689509881,0.5726196517273229,-0.04215412020992515
sigma_0p00,sigma,0.0,0.0,p52,auc_mean,150.1108668125,150.11127485,-0.00027182335264885893
sigma_0p00,sigma,0.0,0.0,p52,auc_cv,0.5727557261189071,0.572690320866033,0.011420701641196018
sigma_0p00,sigma,0.0,0.0,BAFF,final_mean,0.662845543625,0.6632187320125,-0.056269277311815635
sigma_0p00,sigma,0.0,0.0,BAFF,final_cv,0.2910187333777311,0.29052902409046305,0.16855778482067763
sigma_0p00,sigma,0.0,0.0,BAFF,auc_mean,322.9631074,322.95853719999997,0.001415104254465227
sigma_0p00,sigma,0.0,0.0,BAFF,auc_cv,0.2968557553360356,0.2969201859416993,-0.021699638055705517
sigma_0p00,sigma,0.0,0.0,Phenotype_noncanonical,final_mean,0.772735971425,0.7724286863250001,0.039781678935546516
sigma_0p00,sigma,0.0,0.0,Phenotype_noncanonical,final_cv,0.22431839917846483,0.2250256583715686,-0.31430157708323136
sigma_0p00,sigma,0.0,0.0,Phenotype_noncanonical,auc_mean,372.2868267375,372.31345484999997,-0.00715206827824888
sigma_0p00,sigma,0.0,0.0,Phenotype_noncanonical,auc_cv,0.23617687708688231,0.23614398690381916,0.013928020566766897
sigma_0p00,sigma,0.0,100.0,TNFR,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,100.0,TNFR,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,TNFR,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,100.0,TNFR,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,IL1R,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,100.0,IL1R,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,IL1R,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,100.0,IL1R,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,CD40,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,100.0,CD40,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,CD40,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,100.0,CD40,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,LTB,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,100.0,LTB,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,LTB,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,100.0,LTB,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,BAFFR,final_mean,1.0,1.0,0.0
sigma_0p00,sigma,0.0,100.0,BAFFR,final_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,BAFFR,auc_mean,500.0,500.0,0.0
sigma_0p00,sigma,0.0,100.0,BAFFR,auc_cv,0.0,0.0,
sigma_0p00,sigma,0.0,100.0,TRAF2_5,final_mean,0.4535961863625,0.45354472925000006,0.011345543048202344
sigma_0p00,sigma,0.0,100.0,TRAF2_5,final_cv,0.44620972708006545,0.4465662807070007,-0.0798433832421841
sigma_0p00,sigma,0.0,100.0,TRAF2_5,auc_mean,226.000875175,226.008547725,-0.0033948052306942422
sigma_0p00,sigma,0.0,100.0,TRAF2_5,auc_cv,0.4461544834233891,0.446127209797532,0.006113419055853164
sigma_0p00,sigma,0.0,100.0,TRAF6,final_mean,0.6050454603875,0.6050789359125,-0.00553242279860422
sigma_0p00,sigma,0.0,100.0,TRAF6,final_cv,0.23144583509214642,0.23155068880950605,-0.045283267304763175
sigma_0p00,sigma,0.0,100.0,TRAF6,auc_mean,301.72140372499996,301.7256551625,-0.0014090407717382014
sigma_0p00,sigma,0.0,100.0,TRAF6,auc_cv,0.23108950380720306,0.23107859664657457,0.004720108563405212
sigma_0p00,sigma,0.0,100.0,TRAF2_3,final_mean,0.6555112779125,0.6554709238374999,0.0061565011554964855
sigma_0p00,sigma,0.0,100.0,TRAF2_3,final_cv,0.12984946210209206,0.12986558404176507,-0.012414328085441628
sigma_0p00,sigma,0.0,100.0,TRAF2_3,auc_mean,326.984469125,326.9804543875,0.001227821860938505
sigma_0p00,sigma,0.0,100.0,TRAF2_3,auc_cv,0.12970564573023685,0.12971733959689466,-0.009014883202318469
sigma_0p00,sigma,0.0,100.0,Btx,final_mean,0.4282463866875,0.42844145226249997,-0.04552910881285843
sigma_0p00,sigma,0.0,100.0,Btx,final_cv,0.411771608375077,0.41174234038510404,0.007108326519333907
sigma_0p00,sigma,0.0,100.0,Btx,auc_mean,212.82788953750003,212.8153785,0.005878822098392966
sigma_0p00,sigma,0.0,100.0,Btx,auc_cv,0.4114667526477576,0.4115036525805379,-0.008967097266054935
sigma_0p00,sigma,0.0,100.0,TAK1_TAB,final_mean,0.483513248625,0.48357264210000006,-0.012282223978210549
sigma_0p00,sigma,0.0,100.0,TAK1_TAB,final_cv,0.30853313614613925,0.3085619675616627,-0.00934380077729502
sigma_0p00,sigma,0.0,100.0,TAK1_TAB,auc_mean,240.4622654625,240.4689862,-0.002794845857756467
sigma_0p00,sigma,0.0,100.0,TAK1_TAB,auc_cv,0.30816721535055996,0.3081772312965922,-0.0032500603597718225
sigma_0p00,sigma,0.0,100.0,NEMO_IKKa_IKKb,final_mean,0.39878775415,0.3990133946,-0.05654959283414307
sigma_0p00,sigma,0.0,100.0,NEMO_IKKa_IKKb,final_cv,0.2675906654217652,0.26797761876101767,-0.14439763329547883
sigma_0p00,sigma,0.0,100.0,NEMO_IKKa_IKKb,auc_mean,198.008786825,198.00618056250002,0.0013162531051102988
sigma_0p00,sigma,0.0,100.0,NEMO_IKKa_IKKb,auc_cv,0.2680000137895351,0.26798875718071297,0.004200403382781381
sigma_0p00,sigma,0.0,100.0,IkBa_release_signal,final_mean,0.23562953948749998,0.23551007488749998,0.05072589784409498
sigma_0p00,sigma,0.0,100.0,IkBa_release_signal,final_cv,0.4141142699564175,0.4137182543444197,0.09572108744035912
sigma_0p00,sigma,0.0,100.0,IkBa_release_signal,auc_mean,116.70944328249999,116.70437287375,0.004344660465704919
sigma_0p00,sigma,0.0,100.0,IkBa_release_signal,auc_cv,0.4148304626196645,0.4148273850750491,0.0007418855953345016
sigma_0p00,sigma,0.0,100.0,p50_p65,final_mean,0.161133582,0.1612292729125,-0.059350830510740415
sigma_0p00,sigma,0.0,100.0,p50_p65,final_cv,0.5019738508579394,0.5025243047048943,-0.10953775604507499
sigma_0p00,sigma,0.0,100.0,p50_p65,auc_mean,79.60393332625,79.603306225,0.0007877829197644459
sigma_0p00,sigma,0.0,100.0,p50_p65,auc_cv,0.5030984515533306,0.503076246940054,0.004413766980970735
sigma_0p00,sigma,0.0,100.0,TNFa,final_mean,0.49602314545,0.49557346278750003,0.09073985922705141
sigma_0p00,sigma,0.0,100.0,TNFa,final_cv,0.45905125514901335,0.4604643961519166,-0.30689473816277735
sigma_0p00,sigma,0.0,100.0,TNFa,auc_mean,241.014717575,241.0054182875,0.0038585387689860084
sigma_0p00,sigma,0.0,100.0,TNFa,auc_cv,0.4650655842188148,0.4651035056209641,-0.008153325376181186
sigma_0p00,sigma,0.0,100.0,p100,final_mean,0.1800081693,0.17996233625,0.025468134585859836
sigma_0p00,sigma,0.0,100.0,p100,final_cv,0.8282593266199881,0.8282011089869484,0.007029407761960371
sigma_0p00,sigma,0.0,100.0,p100,auc_mean,88.42045697125,88.419129645,0.0015011754304072866
sigma_0p00,sigma,0.0,100.0,p100,auc_cv,0.8271980629105838,0.8270143044922765,0.02221949696747938
sigma_0p00,sigma,0.0,100.0,Phenotype_canonical,final_mean,0.6805755354874999,0.6809200242375,-0.05059166094958378
sigma_0p00,sigma,0.0,100.0,Phenotype_canonical,final_cv,0.307458590387429,0.30785838076115096,-0.12986178019045447
sigma_0p00,sigma,0.0,100.0,Phenotype_canonical,auc_mean,327.45206494999996,327.4420264625,0.0030657297135583406
sigma_0p00,sigma,0.0,100.0,Phenotype_canonical,auc_cv,0.3188039713029611,0.318699679593397,0.03272413379804551
sigma_0p00,sigma,0.0,100.0,NIK,final_mean,0.4051511885625,0.405432408025,-0.06936284740284293
sigma_0p00,sigma,0.0,100.0,NIK,final_cv,0.46152415318312734,0.4611943646466652,0.07150749483133545
sigma_0p00,sigma,0.0,100.0,NIK,auc_mean,201.3922162,201.39707196249998,-0.002411039273142457
sigma_0p00,sigma,0.0,100.0,NIK,auc_cv,0.46135883482767526,0.46139699952031393,-0.00827155197765661
sigma_0p00,sigma,0.0,100.0,IKKa_noncanonical,final_mean,0.3079717105,0.308058851475,-0.028287119354886148
sigma_0p00,sigma,0.0,100.0,IKKa_noncanonical,final_cv,0.5538511786135811,0.5533634273191441,0.08814303048541028
sigma_0p00,sigma,0.0,100.0,IKKa_noncanonical,auc_mean,152.4319458375,152.427095275,0.003182218024466721
sigma_0p00,sigma,0.0,100.0,IKKa_noncanonical,auc_cv,0.5534029287721622,0.5533716766847852,0.005647576248257735
sigma_0p00,sigma,0.0,100.0,p100_RelB,final_mean,0.346467641625,0.3464450408625,0.006523621306198102
sigma_0p00,sigma,0.0,100.0,p100_RelB,final_cv,0.38999140155366585,0.39036222097858625,-0.09499367638364786
sigma_0p00,sigma,0.0,100.0,p100_RelB,auc_mean,170.61883533749997,170.6254149875,-0.003856195749329938
sigma_0p00,sigma,0.0,100.0,p100_RelB,auc_cv,0.39121548625289015,0.3912215719167215,-0.001555554260868064
sigma_0p00,sigma,0.0,100.0,p52,final_mean,0.289807505125,0.290046485075,-0.08239367215163718
sigma_0p00,sigma,0.0,100.0,p52,final_cv,0.597775145204221,0.5979400051319554,-0.027571315904517668
sigma_0p00,sigma,0.0,100.0,p52,auc_mean,142.1643169375,142.162120975,0.0015446888981029971
sigma_0p00,sigma,0.0,100.0,p52,auc_cv,0.5980202280777737,0.5979599161582119,0.01008628135967804
sigma_0p00,sigma,0.0,100.0,BAFF,final_mean,0.6427312631625,0.643102565675,-0.057736126757690354
sigma_0p00,sigma,0.0,100.0,BAFF,final_cv,0.30691659770709334,0.3064279010310604,0.15948178164866267
sigma_0p00,sigma,0.0,100.0,BAFF,auc_mean,313.0776008375,313.0692518875,0.0026668061298362744
sigma_0p00,sigma,0.0,100.0,BAFF,auc_cv,0.31306740714042114,0.31315418524264804,-0.0277109827415134
