condition_id,family,level,alpha_scale,beta_scale,sigma_scale,r,dose,node,final_mean,final_sd,final_se,final_cv,auc_mean,auc_sd,auc_se,auc_cv
alpha_1p25,alpha,1.25,1.25,1.0,1.0,0.75,100.0,BAFF,0.7291964670250001,0.18726550732044137,0.013241671010862315,0.256810771566754,357.0209382625,93.7368916879718,6.628199175991378,0.2625529251706007
alpha_1p25,alpha,1.25,1.25,1.0,1.0,0.75,100.0,Phenotype_noncanonical,0.8309547667000001,0.15435354130867837,0.010914443575952436,0.1857544447595722,403.9250890375,79.2656117575199,5.604925158864246,0.19623839644722085
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,TRAF2_5,0.537250793025,0.21056182692239933,0.014888969567585671,0.3919246460983841,267.92178625,104.97392463814026,7.422777395939457,0.3918080948452181
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,TRAF6,0.6901302781875001,0.124261190815127,0.008786593066369183,0.18005468640135036,344.376523975,61.94420651284402,4.380116848045191,0.17987348788426955
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,TRAF2_3,0.7382035352875,0.07242322935054377,0.005121095658919809,0.09810739977334013,368.4619724375,36.11004659395452,2.5533658815547433,0.09800209871068759
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,Btx,0.536177807775,0.17866522001454352,0.012633538863447018,0.33322009494566407,266.7843618,88.97072085017612,6.291180004021489,0.333493013795444
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,TAK1_TAB,0.6015453845500001,0.14223794056084327,0.010057741231258134,0.23645421312183726,299.57435015,70.85439290251114,5.010162169822161,0.23651688760080297
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,NEMO_IKKa_IKKb,0.5968662354375001,0.14427697299306788,0.010201922597246667,0.24172413252244626,296.770854225,71.7057765493977,5.070364084832643,0.2416200092716423
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,IkBa_release_signal,0.4649406484125,0.16473263512917505,0.011648356338256895,0.3543089546840882,230.6978921875,81.83384178447912,5.786526445635222,0.35472297127868235
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,p50_p65,0.44931608527500005,0.1586404752009572,0.011217575578525315,0.3530709903338151,222.2382210375,78.66760972226145,5.562640029434784,0.35397875916666577
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,TNFa,0.7606993163375,0.18130734519117334,0.012820365326360885,0.2383429842741341,373.879836475,90.8429953185144,6.423569801301932,0.24297377514389906
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,p100,0.4025026097,0.2041936126272986,0.014438668816374187,0.5073100340380193,198.75866130000003,100.99519039291225,7.14143839940547,0.5081297576283899
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,Phenotype_canonical,0.88057137165,0.13487171021918307,0.009536870088621132,0.15316385992252132,431.63620068750004,69.38595831030975,4.9063281640347105,0.16075101717555992
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,NIK,0.510221267625,0.19668142351055548,0.013907476829773703,0.38548260527452466,253.84321195,97.98184455331564,6.928362671681567,0.38599355799443363
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,IKKa_noncanonical,0.4322296173375,0.1931099805325353,0.013654937674935788,0.4467763725264303,214.43908268750002,95.9890056725991,6.78744768304488,0.4476283169541578
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,p100_RelB,0.554022697125,0.13265966005307944,0.009380454521343461,0.23944806005510716,274.06042843750004,65.93343031480366,4.662197568248835,0.24057989944301605
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,p52,0.45517356076250004,0.19457359551344783,0.013758430882740735,0.42747121600714466,224.57310748749998,96.13502990175843,6.79777315531049,0.42807899386220777
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,BAFF,0.7877698843250001,0.17382759445141377,0.012291467079393976,0.22065783157013902,387.24569482499993,87.24912577359414,6.16944484871064,0.22530689673134485
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,0.0,Phenotype_noncanonical,0.8720111441874999,0.13330864342336038,0.009426344575543756,0.15287493091337873,426.30686272500003,69.25118829006439,4.896798484513096,0.16244446042318725
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,TRAF2_5,0.537250793025,0.21056182692239933,0.014888969567585671,0.3919246460983841,267.92178625,104.97392463814026,7.422777395939457,0.3918080948452181
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,TRAF6,0.6901302781875001,0.124261190815127,0.008786593066369183,0.18005468640135036,344.376523975,61.94420651284402,4.380116848045191,0.17987348788426955
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,TRAF2_3,0.7382035352875,0.07242322935054377,0.005121095658919809,0.09810739977334013,368.4619724375,36.11004659395452,2.5533658815547433,0.09800209871068759
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,Btx,0.536177807775,0.17866522001454352,0.012633538863447018,0.33322009494566407,266.7843618,88.97072085017612,6.291180004021489,0.333493013795444
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,TAK1_TAB,0.6015453845500001,0.14223794056084327,0.010057741231258134,0.23645421312183726,299.57435015,70.85439290251114,5.010162169822161,0.23651688760080297
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,NEMO_IKKa_IKKb,0.535985782,0.11553096143435618,0.008169272626723475,0.2155485561636711,266.5634245,57.49416713421078,4.065451545927317,0.2156866315851625
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,IkBa_release_signal,0.364191890725,0.1317482515932172,0.009316008211103524,0.3617550388915711,180.87642585,65.54274030812984,4.634571612942747,0.3623619827742734
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,p50_p65,0.2889309067125,0.1233453547845316,0.008721833679600286,0.426902598230054,143.119744275,61.17460243526336,4.32569762183658,0.42743649903201564
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,TNFa,0.6804223262875,0.2239931527659106,0.015838707726012966,0.3291972413487009,334.0894143,111.38611323352097,7.876187599743532,0.33340210274815935
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,p100,0.3263613157125,0.20091329765215074,0.014206715520038705,0.6156161529546608,161.2117472375,99.31836258992305,7.022868768367891,0.6160739790482234
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,Phenotype_canonical,0.8266020803124999,0.17687113698354248,0.012506678035723764,0.21397373802480113,404.05608812500003,89.38443308890486,6.320433876967984,0.22121788463499803
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,NIK,0.510221267625,0.19668142351055548,0.013907476829773703,0.38548260527452466,253.84321195,97.98184455331564,6.928362671681567,0.38599355799443363
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,IKKa_noncanonical,0.4322296173375,0.1931099805325353,0.013654937674935788,0.4467763725264303,214.43908268750002,95.9890056725991,6.78744768304488,0.4476283169541578
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,p100_RelB,0.531173665275,0.14093892672990696,0.009965887082387118,0.26533492893880545,262.788574525,70.01922511009715,4.951106888877708,0.26644699160402796
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,p52,0.44625021761249994,0.19605495156888803,0.013863178573956088,0.4393386128029449,220.1577593,96.85435048870073,6.8486368017978885,0.4399315781403882
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,BAFF,0.7808642940749999,0.17664058959920156,0.012490375873838536,0.22621163618250384,383.760290525,88.69392718968793,6.271607736589424,0.23111804264154312
alpha_1p50,alpha,1.5,1.5,1.0,1.0,0.75,100.0,Phenotype_noncanonical,0.8695711577749999,0.1348000529167721,0.0095318031521755,0.15501900185108416,425.0091545125,70.01363529875282,4.950711629526995,0.1647344170246423
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,TRAF2_5,0.594974965,0.21143915253415507,0.014951005856523782,0.3553748728472215,296.1534263625,105.31805304241703,7.447110948765759,0.3556199039666177
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,TRAF6,0.7443460568500001,0.1110485471883531,0.00785231807577988,0.14918940748917206,370.9821819,55.248300823291245,3.9066448161183556,0.14892440531869988
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,TRAF2_3,0.7886882055625,0.06228050267612316,0.0044038965777993605,0.07896720432341715,393.2430509,31.0386953587416,2.1947671967349605,0.07893005429518601
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,Btx,0.6079892968625,0.1740037581114928,0.012303923731258028,0.28619542977060775,301.678455125,86.54366288056536,6.119561089157027,0.28687385993376996
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,TAK1_TAB,0.676527876075,0.1312651592546873,0.009281848424252148,0.1940277169600846,336.1321971,65.35086510701886,4.621003987358037,0.19442012895770544
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,NEMO_IKKa_IKKb,0.6770732181125,0.1340345548591413,0.009477674265421914,0.19796168460597807,335.654503875,66.52549180838069,4.704062637947611,0.19819633295656666
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,IkBa_release_signal,0.5520599091375,0.17032877967293616,0.012044063513796253,0.308533144417326,272.75812375,84.40597048832454,5.968403410492589,0.30945355294234217
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,p50_p65,0.5478618464375,0.16720261472145567,0.011823010270166296,0.3051912006807908,269.3414462375,82.77839040358619,5.853316119008322,0.30733625128972475
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,TNFa,0.82653797005,0.1558135561355393,0.011017682214423062,0.18851348852868022,402.55898987499995,79.56007941206347,5.625747166401031,0.19763582832113116
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,p100,0.49750513915,0.21447367158467162,0.015165578756349784,0.4310984042317739,243.9066355625,105.62499904279343,7.468815308598183,0.43305504501425296
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,Phenotype_canonical,0.9176144504875,0.11032123716075778,0.007800889490526116,0.12022613321111883,445.70620418749996,59.63025087959447,4.216495476081634,0.13378824508018106
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,NIK,0.5806099055375,0.19772286626617638,0.013981117953245418,0.34054339132077727,288.1009628625,98.39840929026408,6.95781824671151,0.34154141073532623
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,IKKa_noncanonical,0.5184485157875001,0.1988627715079867,0.014061721425884835,0.3835728436909942,255.9882560375,98.71290782705081,6.980056651515025,0.38561498623042395
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,p100_RelB,0.6566974004875,0.11951628031819303,0.00845107722751866,0.1819959698781661,322.962642525,59.54355548384849,4.210365185858671,0.18436669646471365
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,p52,0.5471890387875,0.1956403394674517,0.013833861071107324,0.3575370221248681,268.183652,96.2928835178167,6.808935091545452,0.3590557545163741
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,BAFF,0.841722565375,0.15820421391591427,0.011186727247223015,0.187952919909462,410.43798431249996,80.18815459040925,5.670158788171356,0.19537215768352342
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,0.0,Phenotype_noncanonical,0.910864272175,0.10742136392653139,0.007595837487675831,0.11793344761456735,440.6196481875,59.38729035341567,4.199315572519466,0.13478130309827713
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,TRAF2_5,0.594974965,0.21143915253415507,0.014951005856523782,0.3553748728472215,296.1534263625,105.31805304241703,7.447110948765759,0.3556199039666177
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,TRAF6,0.7443460568500001,0.1110485471883531,0.00785231807577988,0.14918940748917206,370.9821819,55.248300823291245,3.9066448161183556,0.14892440531869988
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,TRAF2_3,0.7886882055625,0.06228050267612316,0.0044038965777993605,0.07896720432341715,393.2430509,31.0386953587416,2.1947671967349605,0.07893005429518601
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,Btx,0.6079892968625,0.1740037581114928,0.012303923731258028,0.28619542977060775,301.678455125,86.54366288056536,6.119561089157027,0.28687385993376996
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,TAK1_TAB,0.676527876075,0.1312651592546873,0.009281848424252148,0.1940277169600846,336.1321971,65.35086510701886,4.621003987358037,0.19442012895770544
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,NEMO_IKKa_IKKb,0.6232639844375,0.11482697168889437,0.008119493034433291,0.18423489012047842,309.0592637125,57.087441093686465,4.036691671793328,0.1847135737267258
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,IkBa_release_signal,0.4555483981375,0.14911332381358983,0.010543904243385487,0.3273270730908867,225.3814534875,74.00196519686172,5.232729141183181,0.32834097061569434
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,p50_p65,0.38800126596249995,0.14667549235069574,0.010371523527505254,0.3780283860333379,191.1224673625,72.50668549498656,5.126996899486527,0.37937290416758734
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,TNFa,0.7712755920875,0.1998073641200255,0.014128514210027969,0.2590609195595518,375.1367213,100.41223249315681,7.100217050999136,0.26766836407053923
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,p100,0.43320180887500004,0.2202382906446972,0.015573198879179915,0.5083965166642385,212.425464625,108.32817131025521,7.659958452701947,0.5099585000390121
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,Phenotype_canonical,0.8844471261125,0.15189685960758645,0.010740729946946536,0.17174215973229975,428.3319473125,78.77500973125878,5.570234356900935,0.18391112366359763
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,NIK,0.5806099055375,0.19772286626617638,0.013981117953245418,0.34054339132077727,288.1009628625,98.39840929026408,6.95781824671151,0.34154141073532623
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,IKKa_noncanonical,0.5184485157875001,0.1988627715079867,0.014061721425884835,0.3835728436909942,255.9882560375,98.71290782705081,6.980056651515025,0.38561498623042395
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,p100_RelB,0.6416978237375,0.12822507092729618,0.009066881717081716,0.19982157673601422,315.603043125,63.83082610001132,4.513520998405727,0.20225035052887633
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,p52,0.5422946599875,0.1969344669218993,0.013925369700983284,0.36315029715844643,265.75635366250003,96.92947589083748,6.853948969926915,0.3647306058914928
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,BAFF,0.83884268225,0.15963742338626594,0.011288070460757658,0.1903067485289086,408.922353225,80.9458335238604,5.723734779351906,0.19794915314722802
beta_0p50,beta,0.5,1.0,0.5,1.0,0.75,100.0,Phenotype_noncanonical,0.91016691885,0.10789156782413561,0.007629085924129461,0.11854041889421459,440.17676482499996,59.66201745223874,4.218741711974816,0.13554104219008115
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,TRAF2_5,0.513073892475,0.20907526694201156,0.014783853903308398,0.40749543098648106,255.5599566625,104.08726045261062,7.360080770117132,0.40729096143208116
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,TRAF6,0.666340271025,0.1293773868553695,0.009148362757762707,0.1941611403080206,332.20052457500003,64.3672900706078,4.551454729552829,0.1937603504779408
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,TRAF2_3,0.71547146175,0.07636704462669083,0.005399965511470878,0.10673667463954699,356.833278375,38.04927984379868,2.6904903796814663,0.10663041299587611
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,Btx,0.5054426274125,0.17921098747888628,0.012672130450945795,0.35456247209760816,250.94929905,89.01052409389206,6.293994518375965,0.35469524892419524
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,TAK1_TAB,0.5684781769125,0.14548386917755926,0.01028726304487087,0.2559181250680659,282.5824907125,72.29939780476124,5.112339446345046,0.2558523623401664
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,NEMO_IKKa_IKKb,0.5606520014125,0.14729166908153468,0.010415093801983811,0.26271496170610253,278.0044933375,72.98132631686534,5.160559073864372,0.262518513426563
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,IkBa_release_signal,0.4267158793875,0.1602391613645838,0.011330619761254263,0.37551722142280736,210.9868368125,79.3654866826617,5.6119873825480715,0.37616321416862747
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,p50_p65,0.4062725490125,0.15214824210978398,0.010758505374144087,0.3744979632013059,199.877022775,75.10850792310534,5.310973527723132,0.37577359758682416
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,TNFa,0.7263622791625,0.19068800155967205,0.013483677899375506,0.26252464786516233,353.881158025,95.2630214910813,6.73611284926634,0.2691949524036299
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,p100,0.361423551075,0.1970765053048382,0.013935413331359768,0.5452785373799349,177.320364525,96.90259881217666,6.85204847346896,0.5464831919997242
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,Phenotype_canonical,0.8599380550375,0.1449496967618196,0.010249491351121638,0.1685583001155806,417.1364277,74.59762978151863,5.274848987895537,0.17883269076458708
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,NIK,0.4801995387875,0.19492470188979366,0.013783257852703934,0.4059243838133976,238.4286924625,96.90109444865534,6.851942098904231,0.4064154085142077
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,IKKa_noncanonical,0.3960690676,0.18831456764560325,0.013315850777841887,0.475458911211382,195.80150202500002,93.26090628273087,6.5945419252122095,0.4763033241227296
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,p100_RelB,0.5063748441,0.13573820995844682,0.00959814087277411,0.26805875437927745,249.120564775,67.19016507887318,4.751062135631478,0.2697094282021952
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,p52,0.41394036516250005,0.19168400927823223,0.01355410628056631,0.4630715567035437,202.86655325,94.1073452441436,6.654394198159753,0.46388792896861425
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,BAFF,0.7588068993375,0.1802186417968108,0.012743382371075428,0.23750263993929982,369.764302025,90.34385002713312,6.388274899268628,0.24432820997691904
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,0.0,Phenotype_noncanonical,0.8500534161875,0.14509779167923637,0.010259963243158103,0.17069255756891344,410.59128287500005,75.6262327117991,5.347582198610505,0.18418859792214018
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,TNFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,IL1R,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,CD40,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,LTB,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,BAFFR,1.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,TRAF2_5,0.513073892475,0.20907526694201156,0.014783853903308398,0.40749543098648106,255.5599566625,104.08726045261062,7.360080770117132,0.40729096143208116
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,TRAF6,0.666340271025,0.1293773868553695,0.009148362757762707,0.1941611403080206,332.20052457500003,64.3672900706078,4.551454729552829,0.1937603504779408
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,TRAF2_3,0.71547146175,0.07636704462669083,0.005399965511470878,0.10673667463954699,356.833278375,38.04927984379868,2.6904903796814663,0.10663041299587611
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,Btx,0.5054426274125,0.17921098747888628,0.012672130450945795,0.35456247209760816,250.94929905,89.01052409389206,6.293994518375965,0.35469524892419524
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,TAK1_TAB,0.5684781769125,0.14548386917755926,0.01028726304487087,0.2559181250680659,282.5824907125,72.29939780476124,5.112339446345046,0.2558523623401664
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,NEMO_IKKa_IKKb,0.4975005440375,0.11436150594958051,0.008086579636365408,0.22987212239301655,246.789393725,56.779368013140044,4.014907615357787,0.2300721564898769
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,IkBa_release_signal,0.3260503412625,0.12272687415611071,0.008678100494961392,0.37640467935380717,161.45493385,60.936423649742316,4.30885583839891,0.37742063495164174
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,p50_p65,0.249569512025,0.1118430598896735,0.007908498607664129,0.4481439218363736,123.08515415,55.263561717134195,3.9077239242706874,0.4489864118769859
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,TNFa,0.6339004471125,0.22997148564905043,0.016261439698198835,0.36278801615711237,308.322577475,113.7284837610111,8.04181820814751,0.3688620038544944
beta_0p75,beta,0.75,1.0,0.75,1.0,0.75,100.0,p100,0.28226135975,0.1890064505231208,0.013364774285289838,0.66961503583248,138.555704975,92.82858730019841,6.563972356793772,0.669973043094456
