input,time,model,node,mean,sd,cv
1,9.6,linear_mc,1,0.497217031996,0.181248339437,0.364525605065
1,9.6,moment_ode,1,0.499999997706,0.186816177447,0.373632356608
1,9.6,bounded_mc,2,0.334742172926,0.0905083753346,0.270382349925
1,9.6,linear_mc,2,0.506548659131,0.33709536638,0.665474797542
1,9.6,moment_ode,2,0.499932273557,0.310596439401,0.621277032568
1,9.7,bounded_mc,1,0.501184956264,0.0846165043846,0.168832889589
1,9.7,linear_mc,1,0.50185238128,0.186664748194,0.37195150438
1,9.7,moment_ode,1,0.499999998122,0.186816177808,0.37363235702
1,9.7,bounded_mc,2,0.334535915291,0.090815622594,0.271467482094
1,9.7,linear_mc,2,0.506860809325,0.343028923815,0.676771447908
1,9.7,moment_ode,2,0.499938718383,0.31060620994,0.621288567017
1,9.8,bounded_mc,1,0.500490295912,0.084574975632,0.168984246693
1,9.8,linear_mc,1,0.500605728144,0.188398309426,0.376340698547
1,9.8,moment_ode,1,0.499999998463,0.186816178104,0.373632357357
1,9.8,bounded_mc,2,0.3339656243,0.0907460437059,0.271722707677
1,9.8,linear_mc,2,0.50429319717,0.322071671622,0.638659560409
1,9.8,moment_ode,2,0.499944549938,0.310615059287,0.621299020713
1,9.9,bounded_mc,1,0.499961245863,0.0849110481768,0.169835259991
1,9.9,linear_mc,1,0.499427987861,0.185617696494,0.371660581716
1,9.9,moment_ode,1,0.499999998741,0.186816178346,0.373632357633
1,9.9,bounded_mc,2,0.335433397439,0.0921140554643,0.274612057617
1,9.9,linear_mc,2,0.508654414523,0.320323565142,0.629746948019
1,9.9,moment_ode,2,0.499949826577,0.310623073913,0.621308494175
1,10,bounded_mc,1,0.499200780446,0.0848336413481,0.169938919712
1,10,linear_mc,1,0.49789130971,0.184421397397,0.370404933367
1,10,moment_ode,1,0.499999998969,0.186816178544,0.373632357859
1,10,bounded_mc,2,0.333880294906,0.0918507564328,0.2751008605
1,10,linear_mc,2,0.505421713351,0.321498243769,0.636098994712
1,10,moment_ode,2,0.499954601101,0.310630332227,0.621317078677
1,10.1,bounded_mc,1,0.499536810182,0.085025438717,0.170208555173
1,10.1,linear_mc,1,0.498581747143,0.184620422977,0.370291179
1,10.1,moment_ode,1,0.499999999156,0.186816178706,0.373632358043
1,10.1,bounded_mc,2,0.333544302285,0.0909492630762,0.272675211218
1,10.1,linear_mc,2,0.503360318623,0.315661929566,0.627109285114
1,10.1,moment_ode,2,0.499958921289,0.310636905316,0.621324857082
1,10.2,bounded_mc,1,0.499251671504,0.0855354289883,0.171327276142
1,10.2,linear_mc,1,0.498227411814,0.185405999924,0.372131270837
1,10.2,moment_ode,1,0.499999999309,0.186816178839,0.373632358195
1,10.2,bounded_mc,2,0.334187494073,0.0921861409915,0.275851558261
1,10.2,linear_mc,2,0.505377621781,0.312946399372,0.619232799169
1,10.2,moment_ode,2,0.499962830372,0.310642857627,0.621331904605
1,10.3,bounded_mc,1,0.499402209273,0.0855107071304,0.171226129045
1,10.3,linear_mc,1,0.498356323284,0.183927319044,0.369067894699
1,10.3,moment_ode,1,0.499999999434,0.186816178948,0.373632358319
1,10.3,bounded_mc,2,0.333437055396,0.0923215441477,0.276878477222
1,10.3,linear_mc,2,0.504408708841,0.317829448386,0.630103015303
1,10.3,moment_ode,2,0.49996636747,0.310648247576,0.621338289508
1,10.4,bounded_mc,1,0.498676514045,0.0854242624673,0.171301956402
1,10.4,linear_mc,1,0.497065806783,0.184389756874,0.370956429426
1,10.4,moment_ode,1,0.499999999537,0.186816179037,0.37363235842
1,10.4,bounded_mc,2,0.332886887714,0.0921543930771,0.276833953149
1,10.4,linear_mc,2,0.50415594138,0.322881272365,0.640439288449
1,10.4,moment_ode,2,0.49996956798,0.310653128114,0.621344073738
1,10.5,bounded_mc,1,0.498153883466,0.0854303832864,0.171493962251
1,10.5,linear_mc,1,0.496139688555,0.18461289122,0.372098615529
1,10.5,moment_ode,1,0.499999999621,0.18681617911,0.373632358503
1,10.5,bounded_mc,2,0.333441276614,0.0915389732635,0.274528019425
1,10.5,linear_mc,2,0.505123798278,0.324972828925,0.643352837528
1,10.5,moment_ode,2,0.49997246393,0.31065754723,0.621349313496
1,10.6,bounded_mc,1,0.49964142653,0.084860230547,0.169842262953
1,10.6,linear_mc,1,0.498679790807,0.183474276259,0.36792001529
1,10.6,moment_ode,1,0.49999999969,0.18681617917,0.373632358571
1,10.6,bounded_mc,2,0.332929383221,0.0909568044725,0.273201492739
1,10.6,linear_mc,2,0.502214685531,0.30753226955,0.612352203968
1,10.6,moment_ode,2,0.499975084301,0.310661548414,0.62135405977
1,10.7,bounded_mc,1,0.49933564133,0.0852181425921,0.170663048136
1,10.7,linear_mc,1,0.49861949175,0.186187961355,0.373406905337
1,10.7,moment_ode,1,0.499999999746,0.186816179219,0.373632358627
1,10.7,bounded_mc,2,0.332167153284,0.0912260906405,0.274639107867
1,10.7,linear_mc,2,0.501159395602,0.310137784275,0.618840606396
1,10.7,moment_ode,2,0.499977455316,0.310665171076,0.621358358807
1,10.8,bounded_mc,1,0.498349081047,0.084931196733,0.170425109553
1,10.8,linear_mc,1,0.49636378668,0.184195066535,0.371088849505
1,10.8,moment_ode,1,0.499999999792,0.186816179259,0.373632358673
1,10.8,bounded_mc,2,0.331530646223,0.0913165888788,0.275439359586
1,10.8,linear_mc,2,0.500901667928,0.319887056142,0.638622461501
1,10.8,moment_ode,2,0.499979600705,0.310668450925,0.621362252555
1,10.9,bounded_mc,1,0.498821563964,0.0840723190832,0.168541869792
1,10.9,linear_mc,1,0.496744918168,0.182965592141,0.368329066789
1,10.9,moment_ode,1,0.49999999983,0.186816179291,0.37363235871
1,10.9,bounded_mc,2,0.331006178012,0.0910033815755,0.274929556065
1,10.9,linear_mc,2,0.49938700133,0.319824827346,0.640434826087
1,10.9,moment_ode,2,0.499981541936,0.310671420316,0.621365779051
1,11,bounded_mc,1,0.500450975555,0.0847037255382,0.169254791529
1,11,linear_mc,1,0.500615978143,0.1872131496,0.37396558994
1,11,moment_ode,1,0.499999999861,0.186816179318,0.37363235874
1,11,bounded_mc,2,0.331309190398,0.0921338073049,0.278090104274
1,11,linear_mc,2,0.501698343979,0.325557006212,0.648909868088
1,11,moment_ode,2,0.499983298439,0.310674108562,0.621368972788
1,11.1,bounded_mc,1,0.501029930664,0.0840392053276,0.167732904132
1,11.1,linear_mc,1,0.501581813503,0.18867538229,0.376160732329
1,11.1,moment_ode,1,0.499999999886,0.18681617934,0.373632358766
1,11.1,bounded_mc,2,0.331161519326,0.0917174465188,0.276956835762
1,11.1,linear_mc,2,0.500863898884,0.320062630373,0.639021161409
1,11.1,moment_ode,2,0.49998488779,0.310676542218,0.62137186504
1,11.2,bounded_mc,1,0.49924164762,0.0838125929292,0.167879809966
1,11.2,linear_mc,1,0.497362380026,0.183670638726,0.369289367476
1,11.2,moment_ode,1,0.499999999907,0.186816179358,0.373632358786
1,11.2,bounded_mc,2,0.332521714156,0.0908505371286,0.273216855505
1,11.2,linear_mc,2,0.502837656312,0.318641893929,0.633687413679
1,11.2,moment_ode,2,0.499986325897,0.310678745341,0.621374484158
1,11.3,bounded_mc,1,0.498659430588,0.0835039945775,0.167456964524
1,11.3,linear_mc,1,0.495515642871,0.180779566844,0.364831200477
1,11.3,moment_ode,1,0.499999999923,0.186816179373,0.373632358803
1,11.3,bounded_mc,2,0.332463303977,0.0901595440128,0.271186452563
1,11.3,linear_mc,2,0.501901994401,0.318722116189,0.635028590729
1,11.3,moment_ode,2,0.499987627152,0.31068073972,0.621376855842
1,11.4,bounded_mc,1,0.498756746322,0.0835459135176,0.167508337749
1,11.4,linear_mc,1,0.495501502566,0.181180550946,0.365650860809
1,11.4,moment_ode,1,0.499999999937,0.186816179385,0.373632358817
1,11.4,bounded_mc,2,0.331528457836,0.0904979550283,0.272971905998
1,11.4,linear_mc,2,0.499314800185,0.313687602775,0.628236140123
1,11.4,moment_ode,2,0.499988804578,0.310682545093,0.621379003387
1,11.5,bounded_mc,1,0.499300495973,0.0841194591465,0.168474615637
1,11.5,linear_mc,1,0.497192329391,0.184244856343,0.370570593011
1,11.5,moment_ode,1,0.499999999949,0.186816179395,0.373632358828
1,11.5,bounded_mc,2,0.330254016181,0.0896986420224,0.271604999871
1,11.5,linear_mc,2,0.494882755566,0.303751381062,0.613784533096
1,11.5,moment_ode,2,0.499989869958,0.310684179338,0.621380947906
1,11.6,bounded_mc,1,0.499005143859,0.0851583591609,0.170656275208
1,11.6,linear_mc,1,0.497512410075,0.185796475156,0.373450935884
1,11.6,moment_ode,1,0.499999999958,0.186816179403,0.373632358837
1,11.6,bounded_mc,2,0.33077285404,0.0902436716831,0.272826716524
1,11.6,linear_mc,2,0.495780563444,0.305447168187,0.616093471001
1,11.6,moment_ode,2,0.499990833954,0.310685658645,0.621382708534
1,11.7,bounded_mc,1,0.499717497142,0.0854786877959,0.171054022092
1,11.7,linear_mc,1,0.499014049493,0.185549278638,0.371831772725
1,11.7,moment_ode,1,0.499999999966,0.186816179409,0.373632358844
1,11.7,bounded_mc,2,0.330616194305,0.0894881597135,0.270670829968
1,11.7,linear_mc,2,0.494887717102,0.307236957261,0.620821545259
1,11.7,moment_ode,2,0.499991706215,0.310686997677,0.62138430261
1,11.8,bounded_mc,1,0.499496583143,0.0850622463745,0.170295952455
1,11.8,linear_mc,1,0.498640841216,0.187016053937,0.375051617274
1,11.8,moment_ode,1,0.499999999972,0.186816179415,0.373632358851
1,11.8,bounded_mc,2,0.330785503783,0.0900763907771,0.272310575121
1,11.8,linear_mc,2,0.495678742423,0.308623729237,0.622628535023
1,11.8,moment_ode,2,0.49999249547,0.310688209714,0.621385745844
1,11.9,bounded_mc,1,0.499541471021,0.0848891965696,0.169934232679
1,11.9,linear_mc,1,0.498912168013,0.189209615758,0.379244339764
1,11.9,moment_ode,1,0.499999999977,0.186816179419,0.373632358856
1,11.9,bounded_mc,2,0.33139281393,0.089660702883,0.27055717298
1,11.9,linear_mc,2,0.496139798946,0.309574485541,0.623966241368
1,11.9,moment_ode,2,0.499993209618,0.310689306781,0.621387052472
1,12,bounded_mc,1,0.499591003098,0.085011842192,0.170162876563
1,12,linear_mc,1,0.499061580313,0.188438376998,0.377585421182
1,12,moment_ode,1,0.499999999981,0.186816179423,0.37363235886
1,12,bounded_mc,2,0.331427201315,0.0900120623192,0.271589241807
1,12,linear_mc,2,0.496995733391,0.315732430743,0.635281974332
1,12,moment_ode,2,0.499993855807,0.310690299766,0.621388235392
1,12.1,bounded_mc,1,0.499922007755,0.0848013181601,0.169629095828
1,12.1,linear_mc,1,0.49957346479,0.18794494535,0.376210825026
1,12.1,moment_ode,1,0.499999999985,0.186816179426,0.373632358863
1,12.1,bounded_mc,2,0.330316804557,0.0896552935533,0.271422138736
1,12.1,linear_mc,2,0.493483999916,0.30513885189,0.61833585677
1,12.1,moment_ode,2,0.499994440502,0.310691198531,0.621389306287
1,12.2,bounded_mc,1,0.500200325887,0.085273024381,0.17047774655
1,12.2,linear_mc,1,0.500339654397,0.187565656726,0.374876656443
1,12.2,moment_ode,1,0.499999999987,0.186816179428,0.373632358866
1,12.2,bounded_mc,2,0.330560259276,0.0892669483124,0.2700474295
1,12.2,linear_mc,2,0.493601405219,0.305051209582,0.618011225974
1,12.2,moment_ode,2,0.499994969557,0.310692012003,0.621390275742
1,12.3,bounded_mc,1,0.500276077629,0.0850519235109,0.17000997512
1,12.3,linear_mc,1,0.499940478166,0.183915658239,0.36787510968
1,12.3,moment_ode,1,0.49999999999,0.18681617943,0.373632358868
1,12.3,bounded_mc,2,0.330818543748,0.0905824888534,0.27381321442
1,12.3,linear_mc,2,0.495346158438,0.30803973358,0.621867613854
1,12.3,moment_ode,2,0.499995448266,0.310692748265,0.621391153345
1,12.4,bounded_mc,1,0.500858070302,0.0855192849223,0.170745546479
1,12.4,linear_mc,1,0.501707702095,0.187165805145,0.373057468249
1,12.4,moment_ode,1,0.499999999992,0.186816179432,0.37363235887
1,12.4,bounded_mc,2,0.330354284682,0.0899517815097,0.27228882954
1,12.4,linear_mc,2,0.49361734624,0.301339976164,0.610472825679
1,12.4,moment_ode,2,0.49999588142,0.310693414638,0.621391947781
1,12.5,bounded_mc,1,0.500790510341,0.0851699949217,0.170071103911
1,12.5,linear_mc,1,0.501477274035,0.18635528333,0.371612619313
1,12.5,moment_ode,1,0.499999999993,0.186816179433,0.373632358872
1,12.5,bounded_mc,2,0.331170568103,0.0892692965766,0.269556854306
1,12.5,linear_mc,2,0.494469019454,0.299025942309,0.604741511692
1,12.5,moment_ode,2,0.499996273354,0.310694017747,0.621392666915
1,12.6,bounded_mc,1,0.500903645168,0.0855058654865,0.170703220692
1,12.6,linear_mc,1,0.501722027951,0.186393684245,0.371507874603
1,12.6,moment_ode,1,0.499999999994,0.186816179434,0.373632358873
1,12.6,bounded_mc,2,0.329923662657,0.0894922597844,0.271251413323
1,12.6,linear_mc,2,0.491500186554,0.29361235582,0.597379947866
1,12.6,moment_ode,2,0.49999662799,0.310694563592,0.621393317872
1,12.7,bounded_mc,1,0.502093314974,0.0853412491028,0.169970892975
1,12.7,linear_mc,1,0.503716714086,0.185046217445,0.367361678241
1,12.7,moment_ode,1,0.499999999995,0.186816179435,0.373632358874
1,12.7,bounded_mc,2,0.330272337623,0.0905018552752,0.274021905457
1,12.7,linear_mc,2,0.49279171405,0.297179817588,0.603053600772
1,12.7,moment_ode,2,0.499996948879,0.310695057604,0.621393907103
1,12.8,bounded_mc,1,0.501555630954,0.0852865344832,0.170044017492
1,12.8,linear_mc,1,0.502791838184,0.186046621925,0.370027132098
1,12.8,moment_ode,1,0.499999999996,0.186816179436,0.373632358875
1,12.8,bounded_mc,2,0.330107805118,0.0906907268296,0.274730634731
1,12.8,linear_mc,2,0.492878748679,0.298664522805,0.605959424312
1,12.8,moment_ode,2,0.499997239231,0.3106955047,0.621394440453
1,12.9,bounded_mc,1,0.501021618989,0.0840232360847,0.167703813369
1,12.9,linear_mc,1,0.500722573655,0.181513443301,0.362503016343
1,12.9,moment_ode,1,0.499999999997,0.186816179437,0.373632358875
1,12.9,bounded_mc,2,0.330339914798,0.0902980917359,0.273349019271
1,12.9,linear_mc,2,0.493867840051,0.302411472191,0.612332789597
1,12.9,moment_ode,2,0.499997501953,0.310695909332,0.621394923211
1,13,bounded_mc,1,0.501119693495,0.0840054876907,0.167635574457
1,13,linear_mc,1,0.50110110106,0.183925568886,0.367042835262
1,13,moment_ode,1,0.499999999997,0.186816179437,0.373632358876
1,13,bounded_mc,2,0.330106860787,0.0902520559024,0.273402545125
1,13,linear_mc,2,0.493284838406,0.301524869584,0.611259147064
1,13,moment_ode,2,0.499997739673,0.310696275528,0.62139536017
1,13.1,bounded_mc,1,0.501651966119,0.0838559168618,0.167159549898
1,13.1,linear_mc,1,0.501744576708,0.182125581675,0.362984654205
1,13.1,moment_ode,1,0.499999999998,0.186816179437,0.373632358876
1,13.1,bounded_mc,2,0.329829518916,0.0894635160081,0.271241689652
1,13.1,linear_mc,2,0.492168814771,0.30080206959,0.61117661372
1,13.1,moment_ode,2,0.499997954771,0.310696606938,0.621395755668
1,13.2,bounded_mc,1,0.50200096667,0.0854848619971,0.170288241802
1,13.2,linear_mc,1,0.503608220843,0.186416550126,0.370161848856
1,13.2,moment_ode,1,0.499999999998,0.186816179438,0.373632358877
1,13.2,bounded_mc,2,0.331338360176,0.0897409334986,0.270843778701
1,13.2,linear_mc,2,0.495501486722,0.304920776684,0.615378126716
1,13.2,moment_ode,2,0.499998149401,0.310696906861,0.621396113633
1,13.3,bounded_mc,1,0.501805521035,0.0853134843628,0.17001304447
1,13.3,linear_mc,1,0.503232910807,0.186637219732,0.3708764187
1,13.3,moment_ode,1,0.499999999999,0.186816179438,0.373632358877
1,13.3,bounded_mc,2,0.331580174357,0.0894856133921,0.269876248077
1,13.3,linear_mc,2,0.495220503396,0.301934922147,0.609697942788
1,13.3,moment_ode,2,0.499998325508,0.310697178289,0.621396437624
1,13.4,bounded_mc,1,0.501926121958,0.0842758079289,0.167904805592
1,13.4,linear_mc,1,0.502860977283,0.184991282597,0.36787758636
1,13.4,moment_ode,1,0.499999999999,0.186816179438,0.373632358877
1,13.4,bounded_mc,2,0.332147672943,0.0895067601911,0.269478811633
1,13.4,linear_mc,2,0.49613675118,0.303237406921,0.611197227781
1,13.4,moment_ode,2,0.499998484857,0.310697423925,0.62139673086
1,13.5,bounded_mc,1,0.502161757943,0.0840781437559,0.16743239091
1,13.5,linear_mc,1,0.503374040746,0.187020499082,0.371533857418
1,13.5,moment_ode,1,0.499999999999,0.186816179438,0.373632358878
1,13.5,bounded_mc,2,0.331672475784,0.0891560137744,0.268807393691
1,13.5,linear_mc,2,0.494135413676,0.292483494966,0.591909599821
1,13.5,moment_ode,2,0.499998629042,0.31069764622,0.621396996258
1,13.6,bounded_mc,1,0.502599990748,0.0834141954872,0.1659653741
1,13.6,linear_mc,1,0.503717460858,0.186748191034,0.370739959492
1,13.6,moment_ode,1,0.499999999999,0.186816179439,0.373632358878
1,13.6,bounded_mc,2,0.33193749386,0.0897462229621,0.270370851808
1,13.6,linear_mc,2,0.496123750006,0.301929568287,0.608577130774
1,13.6,moment_ode,2,0.499998759506,0.310697847388,0.621397236456
1,13.7,bounded_mc,1,0.502834256566,0.0840667803236,0.167185865374
1,13.7,linear_mc,1,0.504521766913,0.187469828622,0.371579267569
1,13.7,moment_ode,1,0.499999999999,0.186816179439,0.373632358878
1,13.7,bounded_mc,2,0.330823146498,0.088941725505,0.268849765944
1,13.7,linear_mc,2,0.492868733873,0.294710417121,0.597949102603
1,13.7,moment_ode,2,0.499998877554,0.310698029438,0.621397453846
1,13.8,bounded_mc,1,0.501029352037,0.0828959593058,0.165451303339
1,13.8,linear_mc,1,0.500229713738,0.186250916419,0.372330773851
1,13.8,moment_ode,1,0.499999999999,0.186816179439,0.373632358878
1,13.8,bounded_mc,2,0.331316070713,0.0893859728558,0.269790634253
1,13.8,linear_mc,2,0.494192694759,0.295492829038,0.597930386611
1,13.8,moment_ode,2,0.499998984369,0.310698194185,0.621397650591
1,13.9,bounded_mc,1,0.50102634036,0.0834695837724,0.166597196691
1,13.9,linear_mc,1,0.500741583123,0.188358378597,0.376158851083
1,13.9,moment_ode,1,0.5,0.186816179439,0.373632358878
1,13.9,bounded_mc,2,0.331998684793,0.0899832611104,0.271034992703
1,13.9,linear_mc,2,0.496491905077,0.300610244573,0.605468571591
1,13.9,moment_ode,2,0.499999081019,0.310698343272,0.62139782865
1,14,bounded_mc,1,0.500271118384,0.0833068039647,0.166523312866
1,14,linear_mc,1,0.49918004244,0.187974027944,0.376565591496
1,14,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14,bounded_mc,2,0.33241952557,0.0897808862745,0.270083070844
1,14,linear_mc,2,0.497806063726,0.305081873807,0.612852867889
1,14,moment_ode,2,0.499999168472,0.310698478187,0.621397989795
1,14.1,bounded_mc,1,0.498798469677,0.0839302225755,0.16826479566
1,14.1,linear_mc,1,0.496527135443,0.186335281289,0.375277135906
1,14.1,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.1,bounded_mc,2,0.333113796457,0.0898831495381,0.269827159649
1,14.1,linear_mc,2,0.500028711218,0.314953088354,0.629870008037
1,14.1,moment_ode,2,0.499999247602,0.310698600277,0.621398135632
1,14.2,bounded_mc,1,0.499343035202,0.0846764861399,0.16957578292
1,14.2,linear_mc,1,0.497981459318,0.186456134709,0.374423848962
1,14.2,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.2,bounded_mc,2,0.33239074763,0.0897458397064,0.270001016413
1,14.2,linear_mc,2,0.497630729403,0.307546739142,0.618022000994
1,14.2,moment_ode,2,0.499999319202,0.310698710761,0.621398267614
1,14.3,bounded_mc,1,0.499998281794,0.084385709344,0.168771998658
1,14.3,linear_mc,1,0.499453270813,0.18851747168,0.377447666671
1,14.3,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.3,bounded_mc,2,0.333007379727,0.0895229233553,0.268831650003
1,14.3,linear_mc,2,0.49863773431,0.301463595581,0.604574373013
1,14.3,moment_ode,2,0.499999383989,0.31069881074,0.621398387057
1,14.4,bounded_mc,1,0.500545256567,0.0852375370286,0.170289371261
1,14.4,linear_mc,1,0.501601954014,0.19280796172,0.384384391204
1,14.4,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.4,bounded_mc,2,0.332661694997,0.0897727948367,0.269862133774
1,14.4,linear_mc,2,0.498448449167,0.300932862338,0.603739188759
1,14.4,moment_ode,2,0.49999944261,0.310698901213,0.62139849515
1,14.5,bounded_mc,1,0.501397533014,0.0846707421212,0.168869482888
1,14.5,linear_mc,1,0.502351459112,0.186416207649,0.371087222436
1,14.5,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.5,bounded_mc,2,0.33282656729,0.0903665809627,0.271512522869
1,14.5,linear_mc,2,0.499706718953,0.307209549022,0.614779704514
1,14.5,moment_ode,2,0.499999495652,0.310698983085,0.621398592971
1,14.6,bounded_mc,1,0.500771389631,0.0853741910229,0.170485360767
1,14.6,linear_mc,1,0.501813981285,0.190049994262,0.378725984827
1,14.6,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.6,bounded_mc,2,0.332742052446,0.09032197499,0.271447430002
1,14.6,linear_mc,2,0.499360933006,0.306070844562,0.612925089512
1,14.6,moment_ode,2,0.499999543647,0.310699057171,0.621398681496
1,14.7,bounded_mc,1,0.50156562112,0.083506603048,0.166491879689
1,14.7,linear_mc,1,0.501605007117,0.183062373266,0.364953241433
1,14.7,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.7,bounded_mc,2,0.332884086518,0.0916002234478,0.275171530145
1,14.7,linear_mc,2,0.50092973432,0.313911439474,0.626657628739
1,14.7,moment_ode,2,0.499999587075,0.310699124213,0.621398761608
1,14.8,bounded_mc,1,0.501501622993,0.0841121090979,0.167720512241
1,14.8,linear_mc,1,0.502114701303,0.186246022555,0.370923261303
1,14.8,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.8,bounded_mc,2,0.332398146177,0.0898697130633,0.270367672314
1,14.8,linear_mc,2,0.499612809672,0.319807545371,0.640110780147
1,14.8,moment_ode,2,0.49999962637,0.310699184879,0.621398834105
1,14.9,bounded_mc,1,0.500631062483,0.0855839245074,0.170952086119
1,14.9,linear_mc,1,0.501629114943,0.190887141155,0.380534413711
1,14.9,moment_ode,1,0.5,0.186816179439,0.373632358878
1,14.9,bounded_mc,2,0.332091515348,0.0908405453864,0.27354069944
1,14.9,linear_mc,2,0.50035645583,0.324326289785,0.648190477021
1,14.9,moment_ode,2,0.499999661926,0.310699239777,0.621398899712
1,15,bounded_mc,1,0.499772299023,0.0858685194437,0.171815283903
1,15,linear_mc,1,0.500265386088,0.190454558188,0.380707047667
1,15,moment_ode,1,0.5,0.186816179439,0.373632358878
1,15,bounded_mc,2,0.332266196457,0.0905377733618,0.272485658569
1,15,linear_mc,2,0.500843251767,0.325139460453,0.649184069678
1,15,moment_ode,2,0.499999694098,0.310699289454,0.621398959082
1,15.1,bounded_mc,1,0.499419943111,0.0849359573457,0.17006921433
1,15.1,linear_mc,1,0.498654240297,0.185904618038,0.372812668608
1,15.1,moment_ode,1,0.5,0.186816179439,0.373632358878
1,15.1,bounded_mc,2,0.332912532942,0.0913415021747,0.274370872635
1,15.1,linear_mc,2,0.503342780974,0.331365405164,0.658329507623
1,15.1,moment_ode,2,0.499999723208,0.310699334406,0.621399012808
1,15.2,bounded_mc,1,0.49983901295,0.0853306908283,0.170716347899
1,15.2,linear_mc,1,0.499454026899,0.184539936405,0.369483328728
1,15.2,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.2,bounded_mc,2,0.332527433819,0.0899164490962,0.27040310047
1,15.2,linear_mc,2,0.501612155727,0.331140411251,0.660152285925
1,15.2,moment_ode,2,0.499999749548,0.310699375083,0.621399061427
1,15.3,bounded_mc,1,0.500919592587,0.0851923767087,0.170071959591
1,15.3,linear_mc,1,0.501526600642,0.185394617157,0.369660586138
1,15.3,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.3,bounded_mc,2,0.331752116252,0.089624399018,0.270154716813
1,15.3,linear_mc,2,0.498958004022,0.327220671181,0.655808041044
1,15.3,moment_ode,2,0.499999773382,0.310699411891,0.621399105423
1,15.4,bounded_mc,1,0.502180306452,0.0841650483607,0.16759926122
1,15.4,linear_mc,1,0.50362578989,0.186371032523,0.370058555904
1,15.4,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.4,bounded_mc,2,0.330915603124,0.0892885544752,0.269822739189
1,15.4,linear_mc,2,0.496940782171,0.324049816533,0.652089400104
1,15.4,moment_ode,2,0.499999794948,0.310699445199,0.621399145236
1,15.5,bounded_mc,1,0.501407831456,0.0852373293025,0.169996007153
1,15.5,linear_mc,1,0.502452168675,0.186350175343,0.37088142307
1,15.5,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.5,bounded_mc,2,0.331489943269,0.0890378245076,0.268598870993
1,15.5,linear_mc,2,0.497391857096,0.317002665848,0.637329826224
1,15.5,moment_ode,2,0.499999814461,0.310699475338,0.621399181264
1,15.6,bounded_mc,1,0.501641962213,0.0852836541645,0.170009011583
1,15.6,linear_mc,1,0.503084445488,0.187272626627,0.372248890433
1,15.6,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.6,bounded_mc,2,0.331743569854,0.089670522844,0.270300711129
1,15.6,linear_mc,2,0.496962888385,0.303911541905,0.611537700315
1,15.6,moment_ode,2,0.499999832117,0.310699502611,0.621399213867
1,15.7,bounded_mc,1,0.501045853222,0.0845797341209,0.16880637486
1,15.7,linear_mc,1,0.501606738608,0.186659070037,0.372122333434
1,15.7,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.7,bounded_mc,2,0.331077914714,0.0889340037187,0.268619559827
1,15.7,linear_mc,2,0.49426761757,0.297689899652,0.602284853528
1,15.7,moment_ode,2,0.499999848093,0.31069952729,0.621399243369
1,15.8,bounded_mc,1,0.500660042702,0.0847486410726,0.169273826238
1,15.8,linear_mc,1,0.500992720683,0.187766686684,0.374789251285
1,15.8,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.8,bounded_mc,2,0.331871408276,0.0890501730341,0.268327342499
1,15.8,linear_mc,2,0.495836585145,0.296548787977,0.598077666839
1,15.8,moment_ode,2,0.499999862549,0.310699549621,0.621399270065
1,15.9,bounded_mc,1,0.501236348006,0.0839523524338,0.167490551649
1,15.9,linear_mc,1,0.501294929414,0.183795782225,0.366642013395
1,15.9,moment_ode,1,0.5,0.186816179439,0.373632358879
1,15.9,bounded_mc,2,0.33187722474,0.0887476703969,0.267411150212
1,15.9,linear_mc,2,0.494707965072,0.289798533508,0.585797185347
1,15.9,moment_ode,2,0.499999875629,0.310699569828,0.621399294223
1,16,bounded_mc,1,0.501053986322,0.084548897472,0.168742091232
1,16,linear_mc,1,0.501415628832,0.186017319948,0.370984287788
1,16,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16,bounded_mc,2,0.332455453366,0.0895873540772,0.269471753795
1,16,linear_mc,2,0.49689622109,0.297262097169,0.59823779001
1,16,moment_ode,2,0.499999887465,0.310699588113,0.621399316084
1,16.1,bounded_mc,1,0.500794641049,0.0847397110953,0.169210498974
1,16.1,linear_mc,1,0.501302314147,0.188123095381,0.375268755144
1,16.1,moment_ode,1,0.5,0.186816179439,0.373632358879
1,16.1,bounded_mc,2,0.331725907706,0.0897752761588,0.270630885539
1,16.1,linear_mc,2,0.495259187781,0.29973006837,0.605198400685
1,16.1,moment_ode,2,0.499999898174,0.310699604658,0.621399335865
1,16.2,bounded_mc,1,0.501588987165,0.0854617586303,0.170382047487
